order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
4514836077,68618,6/10/2023 10:27,6/10/2023 10:41,14,1.31,Slightly Delayed,Traffic
5927852227,45911,4/12/2024 6:20,4/12/2024 6:18,-2,0.57,On Time,
350719542,14338,10/6/2024 7:17,10/6/2024 7:14,-3,3.02,On Time,
868288823,72354,3/6/2024 19:17,3/6/2024 19:27,10,1.4,Slightly Delayed,Traffic
7199670826,81311,1/17/2024 10:41,1/17/2024 11:08,27,3.65,Significantly Delayed,Traffic
3091948113,22775,2/13/2024 10:08,2/13/2024 10:22,14,3.86,Slightly Delayed,Traffic
5793742966,17016,1/4/2024 18:29,1/4/2024 18:34,5,0.78,On Time,Traffic
7347109009,50972,9/24/2023 19:42,9/24/2023 19:51,9,3.04,Slightly Delayed,Traffic
7078912146,96685,9/18/2023 11:49,9/18/2023 11:44,-5,4.11,On Time,
2480856222,46682,11/8/2023 16:38,11/8/2023 16:41,3,0.56,On Time,Traffic
281421547,20137,5/20/2023 20:22,5/20/2023 20:20,-2,1.58,On Time,
5226963306,85138,6/23/2024 7:02,6/23/2024 7:03,1,4.02,On Time,Traffic
7316642056,69898,2/10/2024 0:23,2/10/2024 0:31,8,2.16,Slightly Delayed,Traffic
8997415290,47066,8/14/2024 17:19,8/14/2024 17:40,21,2.44,Significantly Delayed,Traffic
6737025662,59670,3/28/2023 7:00,3/28/2023 7:01,1,3.17,On Time,Traffic
8395290763,51846,5/31/2024 19:15,5/31/2024 19:39,24,0.99,Significantly Delayed,Traffic
7261119579,35731,7/6/2024 6:38,7/6/2024 6:37,-1,0.96,On Time,
9938037878,48074,10/29/2024 11:44,10/29/2024 11:56,12,4.26,Slightly Delayed,Traffic
7154987905,19693,10/6/2024 2:52,10/6/2024 3:13,21,2.82,Significantly Delayed,Traffic
3605534244,94641,1/17/2024 12:28,1/17/2024 12:30,2,1.16,On Time,Traffic
5626601040,79158,2/26/2024 23:48,2/26/2024 23:57,9,4.46,Slightly Delayed,Traffic
2577064886,98272,6/7/2024 4:51,6/7/2024 4:53,2,3.15,On Time,Traffic
2561362173,26727,5/30/2023 7:58,5/30/2023 7:59,1,1.8,On Time,Traffic
2793120553,7048,6/24/2023 11:10,6/24/2023 11:11,1,4.94,On Time,Traffic
4476563699,60652,9/11/2023 2:47,9/11/2023 3:13,26,4.52,Significantly Delayed,Traffic
1580021952,42125,10/24/2024 14:36,10/24/2024 14:32,-4,2.93,On Time,
7263454149,73299,10/14/2023 1:51,10/14/2023 1:50,-1,0.97,On Time,
4371924002,24078,10/21/2024 13:32,10/21/2024 13:46,14,1.67,Slightly Delayed,Traffic
2955277471,59573,12/6/2023 13:15,12/6/2023 13:35,20,4.24,Significantly Delayed,Traffic
9445490338,66940,5/23/2023 23:07,5/23/2023 23:18,11,4.49,Slightly Delayed,Traffic
2668915104,19287,12/1/2023 20:44,12/1/2023 20:49,5,1.88,On Time,Traffic
1045621584,28894,12/19/2023 0:57,12/19/2023 1:20,23,0.92,Significantly Delayed,Traffic
4550545705,39869,6/21/2024 4:59,6/21/2024 5:04,5,1.82,On Time,Traffic
3373390154,42345,7/24/2024 9:18,7/24/2024 9:20,2,4.51,On Time,Traffic
5142985961,19720,2/7/2024 3:08,2/7/2024 3:10,2,2.28,On Time,Traffic
649220272,7867,9/23/2023 15:25,9/23/2023 15:24,-1,1.58,On Time,
5023958886,75426,9/24/2024 5:58,9/24/2024 6:09,11,0.74,Slightly Delayed,Traffic
9993542681,73532,5/23/2023 4:26,5/23/2023 4:41,15,4.21,Slightly Delayed,Traffic
4380367305,45530,4/8/2024 13:52,4/8/2024 13:55,3,3.66,On Time,Traffic
3626113485,17386,3/26/2024 1:51,3/26/2024 1:47,-4,3.77,On Time,
4399099668,36414,6/18/2023 17:29,6/18/2023 17:42,13,1.42,Slightly Delayed,Traffic
3760880745,97705,10/13/2024 22:15,10/13/2024 22:23,8,2.14,Slightly Delayed,Traffic
1803155516,16338,6/21/2023 1:51,6/21/2023 1:49,-2,2.72,On Time,
4413782983,94774,6/1/2023 18:31,6/1/2023 18:34,3,1.37,On Time,Traffic
6766424456,10642,4/10/2024 6:06,4/10/2024 6:11,5,3.12,On Time,Traffic
8701531535,84395,9/3/2024 0:10,9/3/2024 0:20,10,3.77,Slightly Delayed,Traffic
3961971562,66728,4/19/2024 19:55,4/19/2024 19:51,-4,3.58,On Time,
1337510774,37353,7/19/2024 12:57,7/19/2024 12:56,-1,0.76,On Time,
8859147707,40674,3/29/2024 22:03,3/29/2024 22:17,14,1.12,Slightly Delayed,Traffic
5850669672,78930,6/10/2023 9:01,6/10/2023 9:03,2,3.37,On Time,Traffic
1183906926,37000,12/29/2023 20:35,12/29/2023 20:46,11,1.57,Slightly Delayed,Traffic
6277509652,71254,10/31/2024 8:37,10/31/2024 9:00,23,2.61,Significantly Delayed,Traffic
72748189,69743,6/18/2023 6:47,6/18/2023 7:06,19,1.64,Significantly Delayed,Traffic
3164922639,64606,5/5/2024 23:18,5/5/2024 23:13,-5,0.86,On Time,
1768504415,59784,9/15/2023 19:59,9/15/2023 19:55,-4,3.46,On Time,
8173155169,69738,1/6/2024 15:05,1/6/2024 15:16,11,2.26,Slightly Delayed,Traffic
6164820061,90461,5/26/2023 23:18,5/26/2023 23:15,-3,0.58,On Time,
768283559,97341,2/9/2024 1:59,2/9/2024 1:57,-2,0.81,On Time,
5091744424,98123,11/15/2023 22:06,11/15/2023 22:22,16,2.34,Significantly Delayed,Traffic
932482893,4554,7/24/2024 23:12,7/24/2024 23:08,-4,2.93,On Time,
4588148640,95857,3/19/2023 19:27,3/19/2023 19:24,-3,4.87,On Time,
8120457107,20374,1/27/2024 19:02,1/27/2024 19:05,3,4.84,On Time,Traffic
6107471725,1329,8/26/2023 7:49,8/26/2023 7:53,4,3.63,On Time,Traffic
7001417958,97157,3/28/2024 4:03,3/28/2024 4:05,2,3.14,On Time,Traffic
7983443604,86341,1/18/2024 15:29,1/18/2024 15:31,2,4.46,On Time,Traffic
3057907418,51671,4/4/2024 22:59,4/4/2024 22:58,-1,0.84,On Time,
3312147996,12618,6/6/2024 6:52,6/6/2024 7:06,14,2.1,Slightly Delayed,Traffic
6822269883,51677,1/15/2024 7:44,1/15/2024 7:43,-1,1.99,On Time,
5004539711,91697,7/28/2023 0:10,7/28/2023 0:16,6,3.8,Slightly Delayed,Traffic
2426015858,62295,6/3/2024 0:36,6/3/2024 0:46,10,0.75,Slightly Delayed,Traffic
4415332793,23596,4/25/2024 0:16,4/25/2024 0:21,5,0.56,On Time,Traffic
1256813796,67012,5/9/2024 2:01,5/9/2024 2:02,1,1.78,On Time,Traffic
633633688,41759,9/4/2023 11:38,9/4/2023 11:47,9,0.56,Slightly Delayed,Traffic
8311814996,15205,9/9/2023 13:21,9/9/2023 13:34,13,1.32,Slightly Delayed,Traffic
1441735184,50605,10/31/2024 15:20,10/31/2024 15:25,5,2.86,On Time,Traffic
1525742840,32237,6/24/2024 12:29,6/24/2024 12:24,-5,3.19,On Time,
1947080315,61905,10/9/2023 16:35,10/9/2023 16:50,15,4.8,Slightly Delayed,Traffic
5682081545,45875,7/11/2024 16:23,7/11/2024 16:26,3,3.82,On Time,Traffic
8100817128,91888,4/1/2023 22:19,4/1/2023 22:31,12,4.58,Slightly Delayed,Traffic
6051792089,59903,7/23/2024 22:07,7/23/2024 22:09,2,4.95,On Time,Traffic
1158173915,58366,8/13/2023 1:42,8/13/2023 2:08,26,2.95,Significantly Delayed,Traffic
266072469,15434,8/2/2023 11:23,8/2/2023 11:36,13,1.84,Slightly Delayed,Traffic
2529883737,39897,8/10/2023 20:50,8/10/2023 20:47,-3,2.12,On Time,
9090089969,84901,8/2/2023 21:25,8/2/2023 21:33,8,1.53,Slightly Delayed,Traffic
7102272749,19086,4/9/2024 16:33,4/9/2024 16:36,3,1.68,On Time,Traffic
4948925080,74253,4/27/2023 12:54,4/27/2023 12:50,-4,3.58,On Time,
9463013186,11867,6/29/2023 17:38,6/29/2023 17:36,-2,4.55,On Time,
5581013292,54572,9/17/2024 19:14,9/17/2024 19:29,15,0.55,Slightly Delayed,Traffic
7009619835,83314,10/28/2024 6:36,10/28/2024 6:35,-1,1.39,On Time,
9177283950,76531,8/25/2023 0:14,8/25/2023 0:24,10,3.56,Slightly Delayed,Traffic
9359187866,2758,12/18/2023 9:43,12/18/2023 9:56,13,4.37,Slightly Delayed,Traffic
1524480475,95253,6/23/2024 21:13,6/23/2024 21:31,18,3.15,Significantly Delayed,Traffic
3829990099,51048,2/5/2024 18:49,2/5/2024 18:45,-4,0.58,On Time,
1058609445,24272,7/9/2024 19:14,7/9/2024 19:10,-4,4.14,On Time,
1022764286,16048,4/21/2024 14:46,4/21/2024 14:42,-4,0.55,On Time,
1913299658,36708,12/25/2023 13:19,12/25/2023 13:20,1,2.28,On Time,Traffic
5305443623,17051,1/13/2024 12:18,1/13/2024 12:14,-4,1.82,On Time,
4074369199,30054,6/19/2024 3:37,6/19/2024 3:39,2,2.09,On Time,Traffic
9966404015,89111,8/10/2023 12:09,8/10/2023 12:07,-2,1.18,On Time,
3192917514,10976,5/10/2024 9:18,5/10/2024 9:22,4,2.35,On Time,Traffic
1256718210,45443,5/24/2023 22:46,5/24/2023 22:56,10,3.15,Slightly Delayed,Traffic
6067839426,82492,8/24/2023 8:23,8/24/2023 8:22,-1,2.57,On Time,
2254923956,71496,8/19/2024 19:12,8/19/2024 19:35,23,0.52,Significantly Delayed,Traffic
7367673526,22866,5/1/2024 9:18,5/1/2024 9:20,2,1.77,On Time,Traffic
9467422683,23501,9/21/2023 0:11,9/21/2023 0:10,-1,2.96,On Time,
819853692,46537,7/4/2024 17:40,7/4/2024 17:35,-5,2.08,On Time,
3070834475,15125,10/3/2024 14:39,10/3/2024 14:44,5,0.72,On Time,Traffic
3620552357,26110,6/19/2024 3:05,6/19/2024 3:05,0,3.16,On Time,
5938542755,91330,7/31/2023 17:18,7/31/2023 17:14,-4,3.7,On Time,
9315535975,62494,11/16/2023 10:30,11/16/2023 10:57,27,1.92,Significantly Delayed,Traffic
3547873471,10442,10/8/2024 4:30,10/8/2024 4:35,5,2.93,On Time,Traffic
6546999829,90775,10/6/2023 18:15,10/6/2023 18:18,3,4.74,On Time,Traffic
9039495201,92126,3/27/2024 20:14,3/27/2024 20:09,-5,1.48,On Time,
99708985,8566,11/19/2023 4:46,11/19/2023 4:55,9,3.32,Slightly Delayed,Traffic
6312811061,59483,8/31/2024 14:03,8/31/2024 14:17,14,1.32,Slightly Delayed,Traffic
3915885220,75178,6/21/2024 10:53,6/21/2024 10:57,4,1.53,On Time,Traffic
6654736751,61095,4/25/2023 0:16,4/25/2023 0:12,-4,2.57,On Time,
841915361,25472,10/31/2024 19:17,10/31/2024 19:13,-4,4.98,On Time,
2543233800,76752,9/23/2023 17:31,9/23/2023 17:43,12,4.12,Slightly Delayed,Traffic
5271947935,70987,8/26/2024 23:22,8/26/2024 23:18,-4,2.41,On Time,
6339554317,28470,6/14/2023 1:09,6/14/2023 1:05,-4,4.17,On Time,
1840475676,92449,5/27/2024 3:55,5/27/2024 3:55,0,4.68,On Time,
6812031667,20307,12/12/2023 14:44,12/12/2023 14:47,3,3.86,On Time,Traffic
3031698482,43787,10/11/2024 7:34,10/11/2024 7:38,4,0.57,On Time,Traffic
7902025520,96782,1/2/2024 21:40,1/2/2024 21:46,6,3.29,Slightly Delayed,Traffic
1969446314,93399,9/5/2023 20:05,9/5/2023 20:09,4,4.35,On Time,Traffic
9949497098,92577,10/28/2024 22:31,10/28/2024 22:40,9,0.98,Slightly Delayed,Traffic
4572338018,11129,5/4/2023 11:00,5/4/2023 11:07,7,1.84,Slightly Delayed,Traffic
2964153358,60394,6/12/2023 0:42,6/12/2023 0:37,-5,1.46,On Time,
7642038633,99317,3/10/2024 11:50,3/10/2024 12:20,30,4.66,Significantly Delayed,Traffic
8208980848,53453,2/21/2024 23:57,2/21/2024 23:53,-4,3.18,On Time,
3343789681,53744,5/27/2023 21:57,5/27/2023 22:22,25,3.43,Significantly Delayed,Traffic
9478305481,33984,2/2/2024 4:12,2/2/2024 4:27,15,0.51,Slightly Delayed,Traffic
3475260976,37563,3/26/2023 19:09,3/26/2023 19:22,13,4.22,Slightly Delayed,Traffic
3665443705,33503,8/9/2024 13:30,8/9/2024 13:42,12,1.7,Slightly Delayed,Traffic
673592541,48217,4/5/2024 0:35,4/5/2024 0:35,0,3.39,On Time,
8074949320,81625,8/17/2023 13:35,8/17/2023 13:32,-3,2.17,On Time,
8056021378,67163,11/4/2023 22:32,11/4/2023 22:43,11,1.29,Slightly Delayed,Traffic
2331582000,12171,3/16/2024 9:38,3/16/2024 9:35,-3,1.51,On Time,
5844776722,57666,1/10/2024 12:17,1/10/2024 12:18,1,2.1,On Time,Traffic
8426465860,59023,2/29/2024 23:32,2/29/2024 23:27,-5,4.2,On Time,
9057555029,70770,2/2/2024 19:30,2/2/2024 19:36,6,2.9,Slightly Delayed,Traffic
2210486526,78433,12/13/2023 17:41,12/13/2023 17:41,0,3.8,On Time,
6421432903,36013,1/30/2024 17:47,1/30/2024 17:49,2,2.92,On Time,Traffic
3562901354,30335,5/6/2024 21:07,5/6/2024 21:07,0,4.33,On Time,
8194268842,31210,8/15/2024 8:08,8/15/2024 8:13,5,0.7,On Time,Traffic
7524467684,41508,4/25/2023 0:51,4/25/2023 0:50,-1,0.79,On Time,
1254195766,20073,12/21/2023 5:08,12/21/2023 5:06,-2,1.55,On Time,
6476646153,42014,10/6/2024 2:38,10/6/2024 2:47,9,1.3,Slightly Delayed,Traffic
8278568103,77200,8/6/2024 1:19,8/6/2024 1:16,-3,2.32,On Time,
8589621333,21113,10/1/2023 14:00,10/1/2023 13:57,-3,0.97,On Time,
8531683720,45775,10/25/2024 6:39,10/25/2024 6:43,4,3.67,On Time,Traffic
327291657,95819,7/15/2024 4:48,7/15/2024 4:44,-4,3.94,On Time,
6159164139,28967,4/6/2024 6:17,4/6/2024 6:22,5,2.49,On Time,Traffic
8029863164,94072,10/22/2023 16:17,10/22/2023 16:15,-2,3.57,On Time,
9387824629,92156,12/30/2023 18:30,12/30/2023 18:47,17,2.16,Significantly Delayed,Traffic
3289836195,76199,5/29/2024 2:48,5/29/2024 3:10,22,3.3,Significantly Delayed,Traffic
5001931575,22159,10/28/2024 20:14,10/28/2024 20:33,19,0.79,Significantly Delayed,Traffic
7258292820,51026,8/13/2023 22:22,8/13/2023 22:47,25,4.06,Significantly Delayed,Traffic
4924862857,41365,8/8/2023 17:14,8/8/2023 17:29,15,0.93,Slightly Delayed,Traffic
8666314034,50429,4/21/2023 19:14,4/21/2023 19:17,3,2.06,On Time,Traffic
6775326324,59090,6/17/2023 2:13,6/17/2023 2:21,8,2.08,Slightly Delayed,Traffic
6092636899,73041,10/26/2024 2:18,10/26/2024 2:19,1,1.85,On Time,Traffic
4115558056,20348,4/17/2024 2:49,4/17/2024 2:49,0,4.64,On Time,
2352136184,27659,11/21/2023 22:13,11/21/2023 22:37,24,3.87,Significantly Delayed,Traffic
1706445141,73737,3/11/2024 19:13,3/11/2024 19:22,9,3.29,Slightly Delayed,Traffic
9000165912,50130,8/20/2023 8:34,8/20/2023 8:57,23,0.75,Significantly Delayed,Traffic
7457305850,28367,12/8/2023 12:16,12/8/2023 12:21,5,0.78,On Time,Traffic
9685973820,22198,4/20/2024 3:36,4/20/2024 3:48,12,4.87,Slightly Delayed,Traffic
168067196,42592,7/16/2024 13:30,7/16/2024 13:35,5,2.65,On Time,Traffic
6105240201,59775,5/22/2024 23:40,5/22/2024 23:48,8,2.23,Slightly Delayed,Traffic
1888247163,77605,2/9/2024 11:49,2/9/2024 11:48,-1,1.35,On Time,
7145162326,64500,6/23/2023 22:41,6/23/2023 22:51,10,4.58,Slightly Delayed,Traffic
7611231659,1857,9/22/2023 12:21,9/22/2023 12:46,25,3.53,Significantly Delayed,Traffic
4508784747,45529,3/11/2024 1:58,3/11/2024 2:10,12,2.15,Slightly Delayed,Traffic
2567590825,2575,10/10/2023 20:19,10/10/2023 20:19,0,1.04,On Time,
9255982861,75663,10/17/2024 5:12,10/17/2024 5:17,5,3.98,On Time,Traffic
4102063254,14319,1/13/2024 12:44,1/13/2024 13:06,22,3.26,Significantly Delayed,Traffic
7373931740,4116,8/27/2024 0:22,8/27/2024 0:24,2,2.53,On Time,Traffic
5682816404,14009,7/10/2023 15:11,7/10/2023 15:15,4,2.61,On Time,Traffic
544018743,23075,3/31/2024 14:32,3/31/2024 14:38,6,3.05,Slightly Delayed,Traffic
3292929952,65834,9/10/2024 6:54,9/10/2024 7:05,11,3.13,Slightly Delayed,Traffic
9144790321,32954,4/17/2023 16:33,4/17/2023 16:48,15,1.54,Slightly Delayed,Traffic
9075991438,58668,6/21/2023 23:26,6/21/2023 23:27,1,2.31,On Time,Traffic
3634813810,73783,8/12/2024 5:18,8/12/2024 5:45,27,4.53,Significantly Delayed,Traffic
8250406975,64277,12/7/2023 11:22,12/7/2023 11:21,-1,4.77,On Time,
5877618756,23099,7/7/2023 11:24,7/7/2023 11:20,-4,3.29,On Time,
2419292139,21081,5/31/2024 22:50,5/31/2024 23:01,11,4.34,Slightly Delayed,Traffic
9547123332,86656,6/7/2023 13:58,6/7/2023 13:54,-4,1.9,On Time,
6968636396,60048,4/2/2024 19:50,4/2/2024 19:48,-2,4.28,On Time,
5247557644,72372,5/20/2023 8:27,5/20/2023 8:25,-2,4.88,On Time,
7731193394,10460,10/15/2024 13:16,10/15/2024 13:43,27,2.35,Significantly Delayed,Traffic
6048321120,48142,7/25/2024 10:59,7/25/2024 11:07,8,4.49,Slightly Delayed,Traffic
8494582006,29476,5/4/2023 16:07,5/4/2023 16:04,-3,1.97,On Time,
5600781757,96115,6/18/2023 10:32,6/18/2023 10:31,-1,4.6,On Time,
495091707,99245,9/16/2024 1:27,9/16/2024 1:39,12,4.94,Slightly Delayed,Traffic
3239613823,91047,4/18/2024 16:36,4/18/2024 16:37,1,3.19,On Time,Traffic
3643352219,94768,9/15/2023 9:53,9/15/2023 9:50,-3,4.43,On Time,
2051599638,97807,4/22/2023 10:55,4/22/2023 11:11,16,1.59,Significantly Delayed,Traffic
3514859549,33736,12/21/2023 14:45,12/21/2023 14:42,-3,3.69,On Time,
3907599008,68561,12/12/2023 1:08,12/12/2023 1:08,0,0.79,On Time,
1534993603,97084,1/7/2024 0:25,1/7/2024 0:20,-5,1.96,On Time,
8980701254,94420,5/12/2024 15:17,5/12/2024 15:25,8,3.18,Slightly Delayed,Traffic
6695408903,37440,5/24/2023 13:56,5/24/2023 14:08,12,1.18,Slightly Delayed,Traffic
3268455899,19152,9/16/2023 17:26,9/16/2023 17:26,0,1.82,On Time,
7809161755,84449,4/10/2023 16:32,4/10/2023 16:34,2,4.72,On Time,Traffic
8873697539,41581,2/14/2024 5:33,2/14/2024 5:34,1,1.04,On Time,Traffic
8603941640,20405,1/6/2024 8:16,1/6/2024 8:12,-4,4.57,On Time,
8308184279,64196,6/19/2023 8:21,6/19/2023 8:26,5,2.24,On Time,Traffic
7572826287,74511,4/23/2023 12:06,4/23/2023 12:04,-2,0.87,On Time,
7478396641,37146,12/5/2023 14:12,12/5/2023 14:24,12,3.92,Slightly Delayed,Traffic
3569283921,26141,10/27/2023 7:34,10/27/2023 7:33,-1,3.68,On Time,
9947619677,65941,8/20/2024 20:50,8/20/2024 20:46,-4,2.12,On Time,
5396237918,49918,1/31/2024 20:17,1/31/2024 20:22,5,4.88,On Time,Traffic
455878765,6556,7/6/2024 4:25,7/6/2024 4:26,1,1.66,On Time,Traffic
2079195080,84399,3/30/2024 2:52,3/30/2024 2:50,-2,2.75,On Time,
6104211214,5923,7/21/2024 2:44,7/21/2024 2:46,2,2.14,On Time,Traffic
9442939134,44610,8/24/2024 11:52,8/24/2024 11:47,-5,0.71,On Time,
3317293496,42288,2/13/2024 9:03,2/13/2024 9:00,-3,0.98,On Time,
8243326501,24700,1/21/2024 11:35,1/21/2024 11:36,1,2.33,On Time,Traffic
4109483569,22588,3/10/2024 19:01,3/10/2024 19:10,9,4.29,Slightly Delayed,Traffic
5390352336,17564,7/15/2024 4:47,7/15/2024 4:49,2,1.24,On Time,Traffic
2581584982,92740,10/20/2023 2:26,10/20/2023 2:27,1,2.11,On Time,Traffic
1668737869,21499,3/24/2023 0:00,3/23/2023 23:57,-3,0.92,On Time,
5046906329,55251,8/7/2023 8:00,8/7/2023 8:03,3,3.21,On Time,Traffic
2536833157,29809,5/8/2023 4:58,5/8/2023 4:56,-2,1.72,On Time,
9176170352,64871,11/3/2023 9:06,11/3/2023 9:06,0,3.69,On Time,
833930925,71285,1/10/2024 16:44,1/10/2024 16:40,-4,0.69,On Time,
8515226099,86830,8/21/2023 17:27,8/21/2023 17:25,-2,1.59,On Time,
2023020278,3627,6/14/2023 10:24,6/14/2023 10:37,13,2.68,Slightly Delayed,Traffic
2840526544,3957,3/28/2023 7:36,3/28/2023 7:38,2,3.86,On Time,Traffic
7267422945,24170,5/3/2023 12:29,5/3/2023 12:25,-4,1.87,On Time,
9400777426,22677,11/17/2023 0:31,11/17/2023 0:39,8,4.32,Slightly Delayed,Traffic
3298603544,64773,6/15/2023 23:54,6/16/2023 0:16,22,1.48,Significantly Delayed,Traffic
4479973293,76853,9/11/2024 19:11,9/11/2024 19:15,4,4,On Time,Traffic
356236208,89331,8/8/2023 13:31,8/8/2023 13:36,5,4.65,On Time,Traffic
6699845542,79038,12/6/2023 15:02,12/6/2023 14:57,-5,1.39,On Time,
3106057977,21621,6/7/2024 18:49,6/7/2024 18:46,-3,1.82,On Time,
1905367587,6217,11/5/2023 8:59,11/5/2023 8:57,-2,4.47,On Time,
169590729,45869,5/23/2024 5:28,5/23/2024 5:24,-4,3.47,On Time,
9820743709,57086,12/3/2023 10:32,12/3/2023 10:34,2,0.96,On Time,Traffic
6605882211,39274,12/3/2023 10:43,12/3/2023 11:08,25,2.51,Significantly Delayed,Traffic
9517765444,20603,9/28/2023 5:02,9/28/2023 4:59,-3,1.26,On Time,
7766311749,54135,11/28/2023 15:25,11/28/2023 15:23,-2,1.39,On Time,
742238239,59655,12/21/2023 21:41,12/21/2023 21:43,2,2.94,On Time,Traffic
3146141485,19370,12/27/2023 8:46,12/27/2023 8:50,4,1.05,On Time,Traffic
6633702824,32567,6/19/2024 9:08,6/19/2024 9:05,-3,3.5,On Time,
5033749011,78614,10/22/2023 14:00,10/22/2023 13:58,-2,2.88,On Time,
4009496217,19960,7/22/2023 3:21,7/22/2023 3:24,3,1.98,On Time,Traffic
4284473821,70335,3/25/2024 8:29,3/25/2024 8:32,3,2.84,On Time,Traffic
8860588793,44421,8/3/2023 15:32,8/3/2023 15:33,1,4.93,On Time,Traffic
5305428485,48428,5/7/2023 3:11,5/7/2023 3:15,4,2.59,On Time,Traffic
676278878,11530,4/8/2023 8:29,4/8/2023 8:28,-1,4.7,On Time,
9459854097,52270,10/28/2023 22:47,10/28/2023 22:45,-2,3.36,On Time,
3895596621,53909,10/29/2023 4:32,10/29/2023 4:29,-3,3.75,On Time,
7750915110,96593,9/18/2023 19:37,9/18/2023 19:44,7,3.28,Slightly Delayed,Traffic
5173951989,62728,11/11/2023 17:33,11/11/2023 17:29,-4,4.74,On Time,
6388954643,46446,2/23/2024 7:05,2/23/2024 7:03,-2,1.85,On Time,
5819387689,54590,9/8/2023 18:24,9/8/2023 18:19,-5,3.89,On Time,
4184037584,44659,10/15/2023 9:31,10/15/2023 9:31,0,2.1,On Time,
9525140554,52570,10/15/2024 9:26,10/15/2024 9:27,1,0.89,On Time,Traffic
1617927874,46223,9/14/2024 16:09,9/14/2024 16:12,3,3.25,On Time,Traffic
1543944105,21539,10/21/2024 18:00,10/21/2024 18:26,26,2.99,Significantly Delayed,Traffic
341580530,43564,7/10/2024 7:21,7/10/2024 7:42,21,3.77,Significantly Delayed,Traffic
5133661902,36138,11/13/2023 22:53,11/13/2023 23:04,11,3.39,Slightly Delayed,Traffic
4557328309,27324,6/13/2024 1:40,6/13/2024 1:44,4,2.79,On Time,Traffic
4479421205,78302,7/2/2024 12:28,7/2/2024 12:42,14,1.59,Slightly Delayed,Traffic
5740294639,3587,7/31/2023 13:16,7/31/2023 13:31,15,4.38,Slightly Delayed,Traffic
8114060961,27873,10/12/2023 17:54,10/12/2023 18:21,27,0.63,Significantly Delayed,Traffic
5744553133,78378,4/19/2024 3:28,4/19/2024 3:35,7,0.73,Slightly Delayed,Traffic
5029893308,23973,1/26/2024 14:58,1/26/2024 14:56,-2,0.97,On Time,
9663384689,60561,3/24/2023 17:15,3/24/2023 17:21,6,1.58,Slightly Delayed,Traffic
7919240958,65015,5/19/2023 0:12,5/19/2023 0:12,0,2.6,On Time,
5211751826,73273,8/31/2023 1:55,8/31/2023 2:06,11,0.53,Slightly Delayed,Traffic
8713129069,3028,10/16/2024 8:47,10/16/2024 8:47,0,2.31,On Time,
1407304162,56660,3/31/2023 18:59,3/31/2023 18:59,0,3.65,On Time,
3793875046,14372,1/30/2024 8:30,1/30/2024 8:33,3,0.63,On Time,Traffic
4903700958,68302,5/30/2024 9:56,5/30/2024 9:59,3,0.67,On Time,Traffic
1989547877,96259,12/14/2023 2:27,12/14/2023 2:28,1,3.76,On Time,Traffic
9584857115,24203,12/28/2023 23:23,12/28/2023 23:21,-2,4.52,On Time,
7236760938,61643,6/29/2024 12:15,6/29/2024 12:11,-4,4.05,On Time,
4346903287,5643,10/28/2024 23:59,10/29/2024 0:02,3,4.95,On Time,Traffic
6353755071,15507,2/12/2024 1:00,2/12/2024 1:03,3,1.21,On Time,Traffic
89194627,37946,3/6/2024 18:27,3/6/2024 18:24,-3,4.59,On Time,
544919267,96790,9/25/2024 14:16,9/25/2024 14:17,1,4.42,On Time,Traffic
6665075012,3646,1/14/2024 3:21,1/14/2024 3:22,1,2.06,On Time,Traffic
4461389660,23681,7/30/2023 15:12,7/30/2023 15:40,28,2.74,Significantly Delayed,Traffic
8789328634,34277,6/1/2024 1:32,6/1/2024 1:50,18,1.44,Significantly Delayed,Traffic
147066568,86173,7/12/2024 7:58,7/12/2024 7:55,-3,1.2,On Time,
6712947216,3996,4/11/2023 4:24,4/11/2023 4:28,4,4.42,On Time,Traffic
4731158560,59602,3/14/2024 18:37,3/14/2024 18:37,0,0.81,On Time,
6228958238,83846,8/31/2023 4:25,8/31/2023 4:52,27,1.54,Significantly Delayed,Traffic
8006440384,46105,6/9/2023 5:35,6/9/2023 5:34,-1,4.43,On Time,
7330672658,69442,10/25/2024 4:12,10/25/2024 4:08,-4,3.67,On Time,
1766200974,56216,10/13/2024 15:08,10/13/2024 15:03,-5,3.37,On Time,
2878422829,87135,7/16/2024 6:06,7/16/2024 6:01,-5,2.59,On Time,
5862535621,82460,1/3/2024 6:23,1/3/2024 6:25,2,4.02,On Time,Traffic
3781134163,89523,2/3/2024 3:01,2/3/2024 3:09,8,1.54,Slightly Delayed,Traffic
7835720444,69804,1/10/2024 23:24,1/10/2024 23:51,27,1.34,Significantly Delayed,Traffic
1952343673,23019,2/24/2024 6:16,2/24/2024 6:14,-2,1.52,On Time,
9406096007,84186,11/24/2023 9:17,11/24/2023 9:30,13,1.42,Slightly Delayed,Traffic
1136528533,99968,8/22/2023 22:46,8/22/2023 22:58,12,1.81,Slightly Delayed,Traffic
9137126466,42265,8/5/2023 10:03,8/5/2023 10:04,1,1.67,On Time,Traffic
1495517558,4039,8/17/2024 16:49,8/17/2024 17:14,25,4.82,Significantly Delayed,Traffic
1643011737,83118,7/14/2024 8:37,7/14/2024 8:42,5,3.49,On Time,Traffic
4067366774,78609,2/23/2024 19:39,2/23/2024 19:42,3,3.55,On Time,Traffic
